,Company,Test R2,Test MSE,Sector,Highest Difference,Highest Difference Percentage,Average Difference,Average Difference Percentage,Model,Evaluation
0,BIMA,0.9983500077370868,66.61945748939044,Consumer Cyclicals,187.5870778602931,27.61919462634543,-0.2479450694671916,-0.3482919234357349,Multiple Linear Regression,Inter-Sector
0,BLTZ,0.9926707492445935,9297.301993951234,Consumer Cyclicals,790.758696320107,21.803537152356498,4.861845615193204,0.11207435942406081,Multiple Linear Regression,Inter-Sector
0,BMBL,0.9862522863493729,7.995191341596308,Consumer Cyclicals,6.505225884398627,19.894248502226088,-0.6805173285702243,-3.025065780652303,Multiple Linear Regression,Inter-Sector
0,BMTR,0.9987585557918935,490.7240065366289,Consumer Cyclicals,275.2923517227284,15.652460336572283,-3.279312268670764,-0.9364540080959821,Multiple Linear Regression,Inter-Sector
0,BOGA,0.9976539817067833,321.0637691094835,Consumer Cyclicals,218.7712517139413,24.830610164965925,-5.356605701551784,-0.4028539548898191,Multiple Linear Regression,Inter-Sector
0,BOLA,0.9938018270526572,191.5776535921115,Consumer Cyclicals,137.47550026435658,21.393413073369196,-1.627204355449268,-0.5961766648896559,Multiple Linear Regression,Inter-Sector
0,BOLT,0.9593099428819264,751.7134168577812,Consumer Cyclicals,235.17467307171546,23.928438609664575,0.9548040830942625,0.09340074767764056,Multiple Linear Regression,Inter-Sector
0,BRAM,0.994257178146994,59417.47821809783,Consumer Cyclicals,4401.822711304065,38.01255607782252,2.112386107622479,0.061370942981467586,Multiple Linear Regression,Inter-Sector
0,BUVA,0.9966789387047248,31.076641794859352,Consumer Cyclicals,52.53895529162921,18.98388658309115,-0.20201060730549109,-0.2403091144929156,Multiple Linear Regression,Inter-Sector
0,CARS,0.9926701168930738,43.87300693272099,Consumer Cyclicals,43.487094707875144,22.301074209166742,-2.3287748826332595,-2.169672056360135,Multiple Linear Regression,Inter-Sector
0,CBMF,0.9913062271520244,187.50829865206904,Consumer Cyclicals,109.02024516744382,17.168542546054145,-3.9570216645078164,-2.4048267377079693,Multiple Linear Regression,Inter-Sector
0,CINT,0.9898971693229451,35.50776914792824,Consumer Cyclicals,57.80937459119545,23.69319341116534,-0.1777568894098292,-0.08030745584588797,Multiple Linear Regression,Inter-Sector
0,CLAY,0.9977736756351777,3954.6033863937046,Consumer Cyclicals,510.31820270319304,23.058918584125145,-0.29717653059082255,0.027693465497824584,Multiple Linear Regression,Inter-Sector
0,CNMA,0.8930015754009787,66.80333876440636,Consumer Cyclicals,23.805256447945965,10.533299313250428,-2.658028456301902,-1.0023901121579686,Multiple Linear Regression,Inter-Sector
0,CNTX,0.9951277506612914,229.51077467935667,Consumer Cyclicals,185.1123356795705,25.36910696663529,0.17964538917599374,0.05094925441860364,Multiple Linear Regression,Inter-Sector
0,CSAP,0.9970282269014752,116.75575757984194,Consumer Cyclicals,99.58373630796086,26.46588357431348,-0.16240297796047448,-0.09793739690684942,Multiple Linear Regression,Inter-Sector
0,CSMI,0.9967718423605325,4498.270551158346,Consumer Cyclicals,660.5454516907225,22.269992555366866,3.1582138610534627,-0.8150775425174391,Multiple Linear Regression,Inter-Sector
0,DEPO,0.9675765048980061,73.29290802317075,Consumer Cyclicals,49.911988248608566,11.883806725859182,0.3703247461595167,0.11141264297788299,Multiple Linear Regression,Inter-Sector
0,DFAM,0.9958566631149974,496.94193177124583,Consumer Cyclicals,182.7378066198621,26.809552515021096,-0.0473158509908438,-0.2698389245284606,Multiple Linear Regression,Inter-Sector
0,DIGI,0.9941837590409809,161.0565402302533,Consumer Cyclicals,140.03133420363122,24.064941840551267,0.00893731333353568,-0.6275217142091819,Multiple Linear Regression,Inter-Sector
0,DOOH,0.7966186573047687,502.3452731358545,Consumer Cyclicals,3.8360504147862997,3.3069400127468103,-17.22566360481572,-22.04215233958029,Multiple Linear Regression,Inter-Sector
0,DRMA,0.9907045428534849,1199.0530171858916,Consumer Cyclicals,198.63288058509738,11.51494959913608,-1.9186021327749292,-0.31013998996150133,Multiple Linear Regression,Inter-Sector
0,DUCK,0.9980646613746995,609.7365063426234,Consumer Cyclicals,228.57680421832515,22.894886191059978,0.41102445552194977,-0.3084079444421767,Multiple Linear Regression,Inter-Sector
