,Company,Test R2,Test MSE,Sector,Highest Difference,Highest Difference Percentage,Average Difference,Average Difference Percentage,Model,Evaluation
0,LIFE,0.9606157257821283,14004.709792867467,Financials,900.7178595823652,15.011964326372754,13.507920157977704,0.20546535612753097,Simple Linear Regression,Intra-Sector
0,LPGI,0.9991023446970994,1996.2519221239631,Financials,990.6700022768746,35.009149190755636,2.6040354826360743,0.1142123239855064,Simple Linear Regression,Intra-Sector
0,LPPS,0.9920094612702898,24.679980684400576,Financials,84.03828584439282,33.34271711872373,0.22142904976787137,0.2223272625748466,Simple Linear Regression,Intra-Sector
0,MASB,0.7309958576147806,2515.9515692828945,Financials,700.4926487329963,16.678396398404676,3.542760506783471,0.0961932339112038,Simple Linear Regression,Intra-Sector
0,MAYA,0.998093881126646,956.3798821861913,Financials,450.73059612602447,27.596401176935316,2.0651559701327082,0.09500684594550249,Simple Linear Regression,Intra-Sector
0,MCOR,0.993736602816583,15.68319822937704,Financials,54.02223957137525,28.270968873787535,-0.19325678784727848,-0.1378726895031798,Simple Linear Regression,Intra-Sector
0,MEGA,0.998359538769637,4833.443437850368,Financials,1133.1798279591158,23.595663569566852,5.40493004505297,0.2191345533548971,Simple Linear Regression,Intra-Sector
0,MFIN,0.9992639636756343,335.1555771554799,Financials,190.14216434866455,23.087750521604313,1.9487988409874202,0.23353664359584975,Simple Linear Regression,Intra-Sector
0,MREI,0.996142428483568,18233.626472897904,Financials,1750.7108217433224,25.745747378578272,8.963194835398829,0.14995513763540758,Simple Linear Regression,Intra-Sector
0,MTWI,0.9466415229998674,132.59556823781998,Financials,106.0718361389861,39.78950338097119,-0.03945676830115976,0.02660386708548347,Simple Linear Regression,Intra-Sector
0,NICK,0.9865035734944815,269.68684609360525,Financials,145.0731935260451,25.010556758564196,0.08928371833235979,-0.013617431819289882,Simple Linear Regression,Intra-Sector
0,NISP,0.9977712878149505,147.98202541296806,Financials,170.1309038061961,22.116227045687275,0.1137294130384331,0.04727136097085021,Simple Linear Regression,Intra-Sector
0,NOBU,0.9787030587190061,656.1372605466921,Financials,269.6758251292738,23.84249396446931,-0.668865499896944,-0.19424752575476445,Simple Linear Regression,Intra-Sector
0,OCAP,0.9984425764515023,112.64059866290638,Financials,325.2498432860193,50.63194986605477,-0.09257247113002676,-0.10000898858629878,Simple Linear Regression,Intra-Sector
0,PADI,0.9965277998234938,278.0841552263402,Financials,230.15764759455874,25.383638565735527,0.21203767548989608,0.15317133916442457,Simple Linear Regression,Intra-Sector
0,PALM,0.989602910353613,280.7672582738162,Financials,170.0992335305035,20.011260542468477,-0.14858171309775686,-0.09806593904733858,Simple Linear Regression,Intra-Sector
0,PANS,0.9993072004112488,1475.9495709831206,Financials,710.477165487102,29.04224725541559,-0.5313883278026446,-0.05818028634856891,Simple Linear Regression,Intra-Sector
0,PEGE,0.9972541676141145,174.8953375143461,Financials,275.18087246339996,26.79602090425195,-0.4026318895750293,-0.03364388517089142,Simple Linear Regression,Intra-Sector
0,PLAS,0.9994019332263312,180.76285505927754,Financials,265.10697515345055,25.864095136922003,0.47792425901749624,0.02160878077470565,Simple Linear Regression,Intra-Sector
0,PNBN,0.9960631217046709,529.1203062158983,Financials,350.2202843620396,18.28826550193418,-0.30145212830285845,-0.029371719006905606,Simple Linear Regression,Intra-Sector
0,PNBS,0.9983835495507496,6.671153346803076,Financials,28.016468543360148,25.383638565735527,-0.2304846085710787,-0.34187435581298986,Simple Linear Regression,Intra-Sector
0,PNIN,0.9970199955585034,324.3647502867432,Financials,260.1625740818886,24.400886488308625,-0.8124918889931673,-0.04887514888898321,Simple Linear Regression,Intra-Sector
0,PNLF,0.9942590986409955,31.20954123459163,Financials,70.09008433974782,22.65239816606622,-0.14888983115256738,-0.055028043619329,Simple Linear Regression,Intra-Sector
0,POLA,0.995969291075659,965.5222348337558,Financials,355.25969626067945,30.588283941811493,-0.4097166437568418,-0.7167192434568977,Simple Linear Regression,Intra-Sector
0,POOL,0.9987245803530951,2034.109813251799,Financials,585.7023763364714,19.95174094845649,-0.5789939794440506,-0.051588903158027624,Simple Linear Regression,Intra-Sector
0,RELI,0.9865699295604583,192.6948833895141,Financials,155.0731935260451,34.545296964519956,0.6388548792169007,0.07477561895924378,Simple Linear Regression,Intra-Sector
0,SDRA,0.9970712682360395,339.1858573190339,Financials,247.333304076064,26.188401077585205,1.1602528384596256,0.11012255585814426,Simple Linear Regression,Intra-Sector
0,SFAN,0.9977878402831463,346.7255034521391,Financials,170.12316218324906,20.256624773933297,2.362378843157193,0.21729952193438726,Simple Linear Regression,Intra-Sector
0,SMMA,0.9990381726036166,19656.506887345255,Financials,2877.6040004458373,25.010556758564196,5.071936084807607,-0.0539647059394118,Simple Linear Regression,Intra-Sector
